r1,r2,a11,a22,a12,a21,N1,N2,Outcome,E1,E2,S1,S2,Rank,CoexistRank,Asy,cor,Rare
15.0,20.0,2.0,1.0,0.5,0.1,2.307692307692308,18.76923076923077,1,0.75,1.3333333333333333,1.4285714285714286,11.76470588235294,2,1,-10.336134453781511,85.07433742727859,0.1094890510948905
16.0,15.0,2.0,1.0,0.5,0.1,4.102564102564103,13.58974358974359,1,1.0666666666666669,0.9375,2.0,8.571428571428571,2,1,-6.571428571428571,31.172161172161168,0.2318840579710145
16.0,16.0,2.0,1.0,0.5,0.1,3.8461538461538463,14.615384615384617,1,1.0,1.0,1.8823529411764703,9.142857142857142,2,1,-7.260504201680671,39.09502262443439,0.2083333333333333
16.0,17.0,2.0,1.0,0.5,0.1,3.58974358974359,15.64102564102564,1,0.9411764705882352,1.0625,1.7777777777777777,9.714285714285714,2,1,-7.936507936507936,47.82254782254782,0.1866666666666666
16.0,18.0,2.0,1.0,0.5,0.1,3.333333333333333,16.666666666666668,1,0.8888888888888888,1.125,1.6842105263157894,10.285714285714286,2,1,-8.601503759398497,57.34335839598998,0.1666666666666666
16.0,19.0,2.0,1.0,0.5,0.1,3.076923076923077,17.692307692307693,1,0.8421052631578947,1.1875,1.6,10.857142857142858,2,1,-9.257142857142858,67.64835164835165,0.1481481481481481
16.0,20.0,2.0,1.0,0.5,0.1,2.8205128205128207,18.71794871794872,1,0.8,1.25,1.5238095238095235,11.428571428571429,2,1,-9.904761904761903,78.73015873015873,0.1309523809523809
17.0,16.0,2.0,1.0,0.5,0.1,4.35897435897436,14.564102564102564,1,1.0625,0.9411764705882352,2.0,8.88888888888889,2,1,-6.888888888888889,35.15099715099714,0.2303523035230352
17.0,17.0,2.0,1.0,0.5,0.1,4.102564102564103,15.58974358974359,1,1.0,1.0,1.8888888888888888,9.444444444444445,2,1,-7.555555555555555,43.396011396011396,0.2083333333333333
17.0,18.0,2.0,1.0,0.5,0.1,3.8461538461538463,16.615384615384617,1,0.9444444444444444,1.0588235294117647,1.7894736842105263,10.0,2,1,-8.210526315789474,52.421052631578945,0.18796992481203
17.0,19.0,2.0,1.0,0.5,0.1,3.58974358974359,17.641025641025642,1,0.8947368421052632,1.1176470588235294,1.7,10.555555555555555,2,1,-8.855555555555556,62.21595441595442,0.1690821256038647
17.0,20.0,2.0,1.0,0.5,0.1,3.333333333333333,18.666666666666668,1,0.85,1.1764705882352942,1.619047619047619,11.11111111111111,2,1,-9.492063492063492,72.77248677248677,0.1515151515151515
18.0,17.0,2.0,1.0,0.5,0.1,4.615384615384616,15.538461538461538,1,1.0588235294117647,0.9444444444444444,2.0,9.18918918918919,2,1,-7.1891891891891895,39.26403326403326,0.2290076335877862
18.0,18.0,2.0,1.0,0.5,0.1,4.35897435897436,16.564102564102562,1,1.0,1.0,1.894736842105263,9.72972972972973,2,1,-7.834992887624467,47.813546339862114,0.2083333333333334
18.0,19.0,2.0,1.0,0.5,0.1,4.102564102564103,17.589743589743588,1,0.9473684210526316,1.0555555555555556,1.8,10.27027027027027,2,1,-8.47027027027027,57.12002772002771,0.1891252955082742
18.0,20.0,2.0,1.0,0.5,0.1,3.8461538461538463,18.615384615384613,1,0.9,1.1111111111111112,1.7142857142857142,10.81081081081081,2,1,-9.096525096525095,67.17433917433917,0.1712328767123287
19.0,17.0,2.0,1.0,0.5,0.1,5.128205128205129,15.487179487179487,1,1.1176470588235294,0.8947368421052632,2.111111111111111,8.947368421052632,2,1,-6.836257309941521,35.40830709251762,0.2487562189054726
19.0,18.0,2.0,1.0,0.5,0.1,4.871794871794872,16.512820512820515,1,1.0555555555555556,0.9473684210526316,2.0,9.473684210526317,2,1,-7.473684210526317,43.50067476383267,0.2278177458033573
19.0,19.0,2.0,1.0,0.5,0.1,4.615384615384616,17.53846153846154,1,1.0,1.0,1.9,10.0,2,1,-8.1,52.338461538461544,0.2083333333333333
19.0,20.0,2.0,1.0,0.5,0.1,4.35897435897436,18.56410256410257,1,0.95,1.0526315789473684,1.809523809523809,10.526315789473683,2,1,-8.716791979949875,61.911573806310656,0.1901565995525727
20.0,18.0,2.0,1.0,0.5,0.1,5.384615384615385,16.461538461538463,1,1.1111111111111112,0.9,2.1052631578947367,9.23076923076923,2,1,-7.125506072874494,39.46434132668951,0.2464788732394366
20.0,19.0,2.0,1.0,0.5,0.1,5.128205128205129,17.48717948717949,1,1.0526315789473684,0.95,2.0,9.743589743589745,2,1,-7.743589743589743,47.85141354372125,0.2267573696145124
20.0,20.0,2.0,1.0,0.5,0.1,4.871794871794872,18.512820512820515,1,1.0,1.0,1.9047619047619049,10.256410256410255,2,1,-8.35164835164835,56.96252465483234,0.2083333333333333
15.0,15.0,2.5,1.0,0.5,0.1,2.8571428571428568,13.714285714285714,1,1.0,1.0,1.875,9.615384615384617,2,1,-7.740384615384615,42.019230769230774,0.1724137931034483
15.0,16.0,2.5,1.0,0.5,0.1,2.653061224489796,14.73469387755102,1,0.9375,1.0666666666666669,1.7647058823529411,10.256410256410255,2,1,-8.491704374057313,51.29682642287683,0.1525821596244131
15.0,17.0,2.5,1.0,0.5,0.1,2.4489795918367343,15.755102040816327,1,0.8823529411764706,1.1333333333333333,1.6666666666666667,10.897435897435898,2,1,-9.230769230769232,61.412872841444276,0.1345291479820627
15.0,18.0,2.5,1.0,0.5,0.1,2.2448979591836733,16.775510204081634,1,0.8333333333333334,1.2,1.5789473684210529,11.538461538461538,2,1,-9.959514170040483,72.3589192762125,0.1180257510729613
15.0,19.0,2.5,1.0,0.5,0.1,2.0408163265306123,17.79591836734694,1,0.7894736842105263,1.2666666666666666,1.5,12.17948717948718,2,1,-10.67948717948718,84.12820512820514,0.1028806584362139
15.0,20.0,2.5,1.0,0.5,0.1,1.8367346938775508,18.816326530612248,1,0.75,1.3333333333333333,1.4285714285714286,12.82051282051282,2,1,-11.39194139194139,96.71525753158406,0.0889328063241106
16.0,15.0,2.5,1.0,0.5,0.1,3.265306122448979,13.673469387755103,1,1.0666666666666669,0.9375,2.0,9.375,2,1,-7.375,38.38010204081633,0.1927710843373493
16.0,16.0,2.5,1.0,0.5,0.1,3.061224489795918,14.693877551020408,1,1.0,1.0,1.8823529411764703,10.0,2,1,-8.117647058823529,47.21488595438176,0.1724137931034483
16.0,17.0,2.5,1.0,0.5,0.1,2.8571428571428568,15.714285714285715,1,0.9411764705882352,1.0625,1.7777777777777777,10.625,2,1,-8.847222222222221,56.87500000000001,0.1538461538461538
16.0,18.0,2.5,1.0,0.5,0.1,2.653061224489796,16.73469387755102,1,0.8888888888888888,1.125,1.6842105263157894,11.25,2,1,-9.56578947368421,67.35096670247046,0.1368421052631578
16.0,19.0,2.5,1.0,0.5,0.1,2.4489795918367343,17.755102040816325,1,0.8421052631578947,1.1875,1.6,11.875,2,1,-10.275,78.63520408163265,0.1212121212121211
16.0,20.0,2.5,1.0,0.5,0.1,2.2448979591836733,18.77551020408163,1,0.8,1.25,1.5238095238095235,12.5,2,1,-10.976190476190476,90.72157434402331,0.1067961165048543
17.0,15.0,2.5,1.0,0.5,0.1,3.6734693877551017,13.63265306122449,1,1.1333333333333333,0.8823529411764706,2.125,9.146341463414634,2,1,-7.021341463414634,34.963414634146346,0.2122641509433961
17.0,16.0,2.5,1.0,0.5,0.1,3.4693877551020407,14.653061224489797,1,1.0625,0.9411764705882352,2.0,9.75609756097561,2,1,-7.7560975609756095,43.370831259333,0.1914414414414414
17.0,17.0,2.5,1.0,0.5,0.1,3.265306122448979,15.673469387755102,1,1.0,1.0,1.8888888888888888,10.365853658536585,2,1,-8.476964769647696,52.59178142801836,0.1724137931034482
17.0,18.0,2.5,1.0,0.5,0.1,3.061224489795918,16.693877551020407,1,0.9444444444444444,1.0588235294117647,1.7894736842105263,10.97560975609756,2,1,-9.186136071887034,62.61570302061773,0.1549586776859504
17.0,19.0,2.5,1.0,0.5,0.1,2.8571428571428568,17.714285714285715,1,0.8947368421052632,1.1176470588235294,1.7,11.585365853658535,2,1,-9.885365853658536,73.43414634146342,0.1388888888888888
17.0,20.0,2.5,1.0,0.5,0.1,2.653061224489796,18.73469387755102,1,0.85,1.1764705882352942,1.619047619047619,12.19512195121951,2,1,-10.576074332171892,85.04027116072909,0.1240458015267175
18.0,15.0,2.5,1.0,0.5,0.1,4.081632653061225,13.591836734693878,1,1.2,0.8333333333333334,2.25,8.928571428571427,2,1,-6.678571428571427,31.7572886297376,0.2309468822170901
18.0,16.0,2.5,1.0,0.5,0.1,3.877551020408163,14.612244897959185,1,1.125,0.8888888888888888,2.117647058823529,9.523809523809524,2,1,-7.406162464985995,39.75144343451667,0.2097130242825606
18.0,17.0,2.5,1.0,0.5,0.1,3.6734693877551017,15.63265306122449,1,1.0588235294117647,0.9444444444444444,2.0,10.11904761904762,2,1,-8.119047619047619,48.54859086491741,0.1902748414376321
18.0,18.0,2.5,1.0,0.5,0.1,3.4693877551020407,16.653061224489797,1,1.0,1.0,1.894736842105263,10.714285714285714,2,1,-8.81954887218045,58.137026239067055,0.1724137931034482
18.0,19.0,2.5,1.0,0.5,0.1,3.265306122448979,17.6734693877551,1,0.9473684210526316,1.0555555555555556,1.8,11.309523809523808,2,1,-9.509523809523808,68.50738581146743,0.1559454191033138
18.0,20.0,2.5,1.0,0.5,0.1,3.061224489795918,18.69387755102041,1,0.9,1.1111111111111112,1.7142857142857142,11.904761904761903,2,1,-10.19047619047619,79.65208940719145,0.1407129455909943
19.0,15.0,2.5,1.0,0.5,0.1,4.489795918367347,13.551020408163264,1,1.2666666666666666,0.7894736842105263,2.375,8.720930232558139,2,1,-6.345930232558139,28.750949216896057,0.248868778280543
19.0,16.0,2.5,1.0,0.5,0.1,4.285714285714286,14.571428571428571,1,1.1875,0.8421052631578947,2.235294117647059,9.30232558139535,2,1,-7.0670314637482905,36.34473324213407,0.2272727272727272
19.0,17.0,2.5,1.0,0.5,0.1,4.081632653061225,15.591836734693878,1,1.1176470588235294,0.8947368421052632,2.111111111111111,9.883720930232558,2,1,-7.772609819121447,44.73216263249486,0.2074688796680498
19.0,18.0,2.5,1.0,0.5,0.1,3.877551020408163,16.612244897959187,1,1.0555555555555556,0.9473684210526316,2.0,10.465116279069768,2,1,-8.465116279069768,53.900332225913644,0.1892430278884461
19.0,19.0,2.5,1.0,0.5,0.1,3.6734693877551017,17.63265306122449,1,1.0,1.0,1.9,11.046511627906977,2,1,-9.146511627906976,63.83891789273851,0.1724137931034482
19.0,20.0,2.5,1.0,0.5,0.1,3.4693877551020407,18.6530612244898,1,0.95,1.0526315789473684,1.809523809523809,11.627906976744184,2,1,-9.818383167220375,74.53956200420367,0.1568265682656826
20.0,16.0,2.5,1.0,0.5,0.1,4.693877551020408,14.53061224489796,1,1.25,0.8,2.3529411764705883,9.090909090909092,2,1,-6.737967914438503,33.1398013750955,0.2441613588110403
20.0,17.0,2.5,1.0,0.5,0.1,4.489795918367347,15.551020408163266,1,1.1764705882352942,0.85,2.2222222222222223,9.659090909090908,2,1,-7.436868686868686,41.130437023294164,0.2240325865580447
20.0,18.0,2.5,1.0,0.5,0.1,4.285714285714286,16.57142857142857,1,1.1111111111111112,0.9,2.1052631578947367,10.227272727272728,2,1,-8.12200956937799,49.89234449760765,0.2054794520547945
20.0,19.0,2.5,1.0,0.5,0.1,4.081632653061225,17.591836734693878,1,1.0526315789473684,0.95,2.0,10.795454545454543,2,1,-8.795454545454545,59.41419294990722,0.1883239171374764
20.0,20.0,2.5,1.0,0.5,0.1,3.877551020408163,18.612244897959183,1,1.0,1.0,1.9047619047619049,11.363636363636363,2,1,-9.458874458874458,69.6868097888506,0.1724137931034483
15.0,15.0,3.0,1.0,0.5,0.1,2.3728813559322037,13.76271186440678,1,1.0,1.0,1.875,10.227272727272728,2,1,-8.352272727272727,47.56548536209554,0.1470588235294117
15.0,16.0,3.0,1.0,0.5,0.1,2.2033898305084745,14.779661016949154,1,0.9375,1.0666666666666669,1.7647058823529411,10.909090909090908,2,1,-9.144385026737968,57.50113296474214,0.1297405189620758
15.0,17.0,3.0,1.0,0.5,0.1,2.0338983050847457,15.796610169491526,1,0.8823529411764706,1.1333333333333333,1.6666666666666667,11.59090909090909,2,1,-9.924242424242424,68.29224447868515,0.1140684410646387
15.0,18.0,3.0,1.0,0.5,0.1,1.8644067796610169,16.8135593220339,1,0.8333333333333334,1.2,1.5789473684210529,12.272727272727272,2,1,-10.693779904306218,79.93147352201767,0.0998185117967331
15.0,19.0,3.0,1.0,0.5,0.1,1.694915254237288,17.830508474576273,1,0.7894736842105263,1.2666666666666666,1.5,12.954545454545451,2,1,-11.454545454545451,92.41294298921416,0.0868055555555555
15.0,20.0,3.0,1.0,0.5,0.1,1.5254237288135593,18.847457627118647,1,0.75,1.3333333333333333,1.4285714285714286,13.636363636363637,2,1,-12.207792207792206,105.73189522342068,0.0748752079866888
16.0,15.0,3.0,1.0,0.5,0.1,2.711864406779661,13.728813559322036,1,1.0666666666666669,0.9375,2.0,10.0,2,1,-8.0,44.0677966101695,0.1649484536082474
16.0,16.0,3.0,1.0,0.5,0.1,2.542372881355932,14.745762711864408,1,1.0,1.0,1.8823529411764703,10.666666666666666,2,1,-8.784313725490195,53.59920239282154,0.1470588235294117
16.0,17.0,3.0,1.0,0.5,0.1,2.3728813559322037,15.76271186440678,1,0.9411764705882352,1.0625,1.7777777777777777,11.333333333333334,2,1,-9.555555555555555,63.973634651600754,0.1308411214953271
16.0,18.0,3.0,1.0,0.5,0.1,2.2033898305084745,16.779661016949152,1,0.8888888888888888,1.125,1.6842105263157894,12.0,2,1,-10.31578947368421,75.1828724353256,0.1160714285714285
16.0,19.0,3.0,1.0,0.5,0.1,2.0338983050847457,17.796610169491526,1,0.8421052631578947,1.1875,1.6,12.666666666666666,2,1,-11.066666666666666,87.22033898305085,0.1025641025641025
16.0,20.0,3.0,1.0,0.5,0.1,1.8644067796610169,18.8135593220339,1,0.8,1.25,1.5238095238095235,13.333333333333334,2,1,-11.80952380952381,100.08071025020179,0.0901639344262295
17.0,15.0,3.0,1.0,0.5,0.1,3.0508474576271185,13.694915254237287,1,1.1333333333333333,0.8823529411764706,2.125,9.782608695652174,2,1,-7.657608695652174,40.754053058216655,0.1821862348178137
17.0,16.0,3.0,1.0,0.5,0.1,2.8813559322033897,14.711864406779664,1,1.0625,0.9411764705882352,2.0,10.434782608695652,2,1,-8.434782608695652,49.89388356669125,0.163776493256262
17.0,17.0,3.0,1.0,0.5,0.1,2.711864406779661,15.728813559322036,1,1.0,1.0,1.8888888888888888,11.08695652173913,2,1,-9.198067632850242,59.86538933922871,0.1470588235294117
17.0,18.0,3.0,1.0,0.5,0.1,2.542372881355932,16.745762711864405,1,0.9444444444444444,1.0588235294117647,1.7894736842105263,11.73913043478261,2,1,-9.949656750572084,70.65942675406275,0.1318101933216169
17.0,19.0,3.0,1.0,0.5,0.1,2.3728813559322037,17.76271186440678,1,0.8947368421052632,1.1176470588235294,1.7,12.391304347826088,2,1,-10.691304347826089,82.2686809137804,0.1178451178451178
17.0,20.0,3.0,1.0,0.5,0.1,2.2033898305084745,18.779661016949152,1,0.85,1.1764705882352942,1.619047619047619,13.043478260869566,2,1,-11.424430641821948,94.68723023476156,0.1050080775444265
18.0,15.0,3.0,1.0,0.5,0.1,3.389830508474576,13.661016949152543,1,1.2,0.8333333333333334,2.25,9.574468085106384,2,1,-7.324468085106384,37.6154886404616,0.198807157057654
18.0,16.0,3.0,1.0,0.5,0.1,3.2203389830508478,14.677966101694915,1,1.125,0.8888888888888888,2.117647058823529,10.212765957446807,2,1,-8.09511889862328,46.375426910757085,0.1799242424242424
18.0,17.0,3.0,1.0,0.5,0.1,3.0508474576271185,15.694915254237287,1,1.0588235294117647,0.9444444444444444,2.0,10.851063829787234,2,1,-8.851063829787234,55.95672556797692,0.1627486437613019
18.0,18.0,3.0,1.0,0.5,0.1,2.8813559322033897,16.71186440677966,1,1.0,1.0,1.894736842105263,11.48936170212766,2,1,-9.594624860022396,66.34927021845996,0.1470588235294117
18.0,19.0,3.0,1.0,0.5,0.1,2.711864406779661,17.728813559322035,1,0.9473684210526316,1.0555555555555556,1.8,12.127659574468083,2,1,-10.327659574468084,77.54496934727732,0.132669983416252
18.0,20.0,3.0,1.0,0.5,0.1,2.542372881355932,18.74576271186441,1,0.9,1.1111111111111112,1.7142857142857142,12.76595744680851,2,1,-11.051671732522797,89.53727268043893,0.1194267515923566
19.0,15.0,3.0,1.0,0.5,0.1,3.7288135593220337,13.627118644067798,1,1.2666666666666666,0.7894736842105263,2.375,9.375,2,1,-7.0,34.64406779661017,0.21484375
19.0,16.0,3.0,1.0,0.5,0.1,3.559322033898305,14.644067796610171,1,1.1875,0.8421052631578947,2.235294117647059,10.0,2,1,-7.764705882352941,43.034895314057835,0.1955307262569832
19.0,17.0,3.0,1.0,0.5,0.1,3.389830508474576,15.661016949152543,1,1.1176470588235294,0.8947368421052632,2.111111111111111,10.625,2,1,-8.51388888888889,52.23775894538607,0.1779359430604982
19.0,18.0,3.0,1.0,0.5,0.1,3.2203389830508478,16.677966101694913,1,1.0555555555555556,0.9473684210526316,2.0,11.25,2,1,-9.25,62.2415254237288,0.161839863713799
19.0,19.0,3.0,1.0,0.5,0.1,3.0508474576271185,17.694915254237287,1,1.0,1.0,1.9,11.875,2,1,-9.975,73.03728813559322,0.1470588235294117
19.0,20.0,3.0,1.0,0.5,0.1,2.8813559322033897,18.71186440677966,1,0.95,1.0526315789473684,1.809523809523809,12.5,2,1,-10.69047619047619,84.6178369652946,0.1334379905808477
20.0,15.0,3.0,1.0,0.5,0.1,4.067796610169491,13.593220338983052,1,1.3333333333333333,0.75,2.5,9.183673469387756,2,1,-6.683673469387756,31.83241093047389,0.2303262955854126
20.0,16.0,3.0,1.0,0.5,0.1,3.8983050847457625,14.610169491525426,1,1.25,0.8,2.3529411764705883,9.79591836734694,2,1,-7.44297719087635,39.864081225710635,0.2106227106227106
20.0,17.0,3.0,1.0,0.5,0.1,3.7288135593220337,15.627118644067798,1,1.1764705882352942,0.85,2.2222222222222223,10.408163265306122,2,1,-8.1859410430839,48.6994119681771,0.1926444833625218
20.0,18.0,3.0,1.0,0.5,0.1,3.559322033898305,16.64406779661017,1,1.1111111111111112,0.9,2.1052631578947367,11.020408163265309,2,1,-8.91514500537057,58.32620291649222,0.1761744966442953
20.0,19.0,3.0,1.0,0.5,0.1,3.389830508474576,17.661016949152543,1,1.0526315789473684,0.95,2.0,11.63265306122449,2,1,-9.63265306122449,68.73469387755102,0.1610305958132044
20.0,20.0,3.0,1.0,0.5,0.1,3.2203389830508478,18.67796610169492,1,1.0,1.0,1.9047619047619049,12.244897959183673,2,1,-10.340136054421768,79.91698374264962,0.1470588235294117
15.0,15.0,0.3,0.7,0.7,0.1,0.0,20.0,0,1.0,1.0,1.0,2.647058823529412,2,0,-1.6470588235294117,16.470588235294123,0.0
16.0,15.0,0.3,0.7,0.7,0.1,5.0,19.285714285714285,1,1.0666666666666669,0.9375,1.0666666666666669,2.5,2,1,-1.433333333333333,10.238095238095235,0.2058823529411765
16.0,16.0,0.3,0.7,0.7,0.1,0.0,21.428571428571427,0,1.0,1.0,1.0,2.666666666666666,2,0,-1.666666666666666,17.85714285714285,0.0
17.0,16.0,0.3,0.7,0.7,0.1,5.0,20.71428571428571,1,1.0625,0.9411764705882352,1.0625,2.526315789473684,2,1,-1.463815789473684,11.501409774436087,0.1944444444444444
17.0,17.0,0.3,0.7,0.7,0.1,0.0,22.85714285714285,0,1.0,1.0,1.0,2.6842105263157894,2,0,-1.6842105263157894,19.24812030075187,0.0
18.0,17.0,0.3,0.7,0.7,0.1,5.0,22.14285714285714,1,1.0588235294117647,0.9444444444444444,1.0588235294117647,2.55,2,1,-1.491176470588235,12.781512605042012,0.1842105263157895
18.0,18.0,0.3,0.7,0.7,0.1,0.0,24.28571428571428,0,1.0,1.0,1.0,2.7,2,0,-1.6999999999999995,20.642857142857142,0.0
19.0,18.0,0.3,0.7,0.7,0.1,5.0,23.57142857142857,1,1.0555555555555556,0.9473684210526316,1.0555555555555556,2.571428571428571,2,1,-1.5158730158730156,14.075963718820859,0.175
19.0,19.0,0.3,0.7,0.7,0.1,0.0,25.714285714285715,0,1.0,1.0,1.0,2.714285714285714,2,0,-1.714285714285714,22.04081632653061,0.0
20.0,19.0,0.3,0.7,0.7,0.1,5.0,25.0,1,1.0526315789473684,0.95,1.0526315789473684,2.590909090909091,2,1,-1.5382775119617225,15.382775119617225,0.1666666666666666
20.0,20.0,0.3,0.7,0.7,0.1,0.0,27.142857142857142,0,1.0,1.0,1.0,2.727272727272727,2,0,-1.727272727272727,23.44155844155844,0.0
15.0,15.0,0.5,0.7,0.7,0.1,0.0,20.0,0,1.0,1.0,1.0,3.947368421052632,2,0,-2.9473684210526314,29.47368421052632,0.0
16.0,15.0,0.5,0.7,0.7,0.1,2.5,19.642857142857142,1,1.0666666666666669,0.9375,1.0666666666666669,3.75,2,1,-2.6833333333333336,22.999999999999996,0.1129032258064516
16.0,16.0,0.5,0.7,0.7,0.1,0.0,21.42857142857143,0,1.0,1.0,1.0,4.0,2,0,-3.0,32.142857142857146,0.0
17.0,15.0,0.5,0.7,0.7,0.1,5.0,19.28571428571429,1,1.1333333333333333,0.8823529411764706,1.1333333333333333,3.571428571428571,2,1,-2.438095238095238,17.41496598639456,0.2058823529411764
17.0,16.0,0.5,0.7,0.7,0.1,2.5,21.071428571428577,1,1.0625,0.9411764705882352,1.0625,3.809523809523809,2,1,-2.7470238095238093,25.50807823129252,0.106060606060606
17.0,17.0,0.5,0.7,0.7,0.1,0.0,22.85714285714286,0,1.0,1.0,1.0,4.047619047619048,2,0,-3.0476190476190474,34.82993197278913,0.0
18.0,16.0,0.5,0.7,0.7,0.1,5.0,20.714285714285715,1,1.125,0.8888888888888888,1.125,3.636363636363636,2,1,-2.511363636363636,19.732142857142854,0.1944444444444444
18.0,17.0,0.5,0.7,0.7,0.1,2.5,22.5,1,1.0588235294117647,0.9444444444444444,1.0588235294117647,3.8636363636363633,2,1,-2.804812834224599,28.048128342245988,0.1
18.0,18.0,0.5,0.7,0.7,0.1,0.0,24.28571428571429,0,1.0,1.0,1.0,4.090909090909091,2,0,-3.090909090909091,37.532467532467535,0.0
19.0,17.0,0.5,0.7,0.7,0.1,5.0,22.142857142857142,1,1.1176470588235294,0.8947368421052632,1.1176470588235294,3.695652173913044,2,1,-2.5780051150895145,22.097186700767267,0.1842105263157894
19.0,18.0,0.5,0.7,0.7,0.1,2.5,23.92857142857143,1,1.0555555555555556,0.9473684210526316,1.0555555555555556,3.91304347826087,2,1,-2.8574879227053147,30.615942028985515,0.0945945945945945
19.0,19.0,0.5,0.7,0.7,0.1,0.0,25.71428571428572,0,1.0,1.0,1.0,4.130434782608696,2,0,-3.130434782608696,40.24844720496896,0.0
20.0,18.0,0.5,0.7,0.7,0.1,5.0,23.571428571428573,1,1.1111111111111112,0.9,1.1111111111111112,3.75,2,1,-2.6388888888888884,24.503968253968257,0.175
20.0,19.0,0.5,0.7,0.7,0.1,2.5,25.357142857142858,1,1.0526315789473684,0.95,1.0526315789473684,3.9583333333333326,2,1,-2.905701754385964,33.208020050125306,0.0897435897435897
20.0,20.0,0.5,0.7,0.7,0.1,0.0,27.142857142857142,0,1.0,1.0,1.0,4.166666666666666,2,0,-3.166666666666666,42.97619047619047,0.0
15.0,15.0,0.7,0.7,0.7,0.1,0.0,20.0,0,1.0,1.0,1.0,4.999999999999999,2,0,-3.999999999999999,39.99999999999999,0.0
16.0,15.0,0.7,0.7,0.7,0.1,1.6666666666666667,19.761904761904763,1,1.0666666666666669,0.9375,1.0666666666666669,4.7727272727272725,2,1,-3.706060606060606,33.53102453102453,0.0777777777777777
16.0,16.0,0.7,0.7,0.7,0.1,0.0,21.42857142857143,0,1.0,1.0,1.0,5.09090909090909,2,0,-4.09090909090909,43.831168831168824,0.0
17.0,15.0,0.7,0.7,0.7,0.1,3.333333333333333,19.52380952380952,1,1.1333333333333333,0.8823529411764706,1.1333333333333333,4.565217391304348,2,1,-3.4318840579710144,27.78191856452725,0.1458333333333333
17.0,16.0,0.7,0.7,0.7,0.1,1.6666666666666667,21.19047619047619,1,1.0625,0.9411764705882352,1.0625,4.869565217391304,2,1,-3.807065217391304,37.16420807453416,0.0729166666666666
17.0,17.0,0.7,0.7,0.7,0.1,0.0,22.857142857142858,0,1.0,1.0,1.0,5.173913043478261,2,0,-4.173913043478261,47.701863354037265,0.0
18.0,15.0,0.7,0.7,0.7,0.1,5.0,19.285714285714285,1,1.2,0.8333333333333334,1.2,4.375,2,1,-3.175,22.67857142857143,0.2058823529411765
18.0,16.0,0.7,0.7,0.7,0.1,3.333333333333333,20.952380952380956,1,1.125,0.8888888888888888,1.125,4.666666666666666,2,1,-3.541666666666666,31.200396825396826,0.1372549019607843
18.0,17.0,0.7,0.7,0.7,0.1,1.6666666666666667,22.61904761904762,1,1.0588235294117647,0.9444444444444444,1.0588235294117647,4.958333333333333,2,1,-3.899509803921569,40.85200746965453,0.0686274509803921
18.0,18.0,0.7,0.7,0.7,0.1,0.0,24.285714285714285,0,1.0,1.0,1.0,5.25,2,0,-4.25,51.607142857142854,0.0
19.0,16.0,0.7,0.7,0.7,0.1,5.0,20.714285714285715,1,1.1875,0.8421052631578947,1.1875,4.48,2,1,-3.2924999999999995,25.86964285714286,0.1944444444444444
19.0,17.0,0.7,0.7,0.7,0.1,3.333333333333333,22.380952380952383,1,1.1176470588235294,0.8947368421052632,1.1176470588235294,4.76,2,1,-3.6423529411764703,34.689075630252105,0.1296296296296296
19.0,18.0,0.7,0.7,0.7,0.1,1.6666666666666667,24.047619047619047,1,1.0555555555555556,0.9473684210526316,1.0555555555555556,5.04,2,1,-3.9844444444444447,44.58783068783069,0.0648148148148148
19.0,19.0,0.7,0.7,0.7,0.1,0.0,25.714285714285715,0,1.0,1.0,1.0,5.319999999999999,2,0,-4.319999999999999,55.54285714285714,0.0
20.0,16.0,0.7,0.7,0.7,0.1,6.666666666666667,20.476190476190474,1,1.25,0.8,1.25,4.307692307692307,2,1,-3.0576923076923066,21.11263736263735,0.2456140350877193
20.0,17.0,0.7,0.7,0.7,0.1,5.0,22.142857142857142,1,1.1764705882352942,0.85,1.1764705882352942,4.576923076923077,2,1,-3.4004524886877823,29.14673561732385,0.1842105263157894
20.0,18.0,0.7,0.7,0.7,0.1,3.333333333333333,23.80952380952381,1,1.1111111111111112,0.9,1.1111111111111112,4.846153846153846,2,1,-3.735042735042735,38.23972323972323,0.1228070175438596
20.0,19.0,0.7,0.7,0.7,0.1,1.6666666666666667,25.476190476190474,1,1.0526315789473684,0.95,1.0526315789473684,5.115384615384615,2,1,-4.062753036437247,48.366107576633894,0.0614035087719298
20.0,20.0,0.7,0.7,0.7,0.1,0.0,27.142857142857142,0,1.0,1.0,1.0,5.384615384615384,2,0,-4.384615384615384,59.5054945054945,0.0
15.0,15.0,0.9,0.7,0.7,0.1,0.0,20.0,0,1.0,1.0,1.0,5.869565217391305,2,0,-4.869565217391305,48.69565217391305,0.0
16.0,15.0,0.9,0.7,0.7,0.1,1.25,19.821428571428573,1,1.0666666666666669,0.9375,1.0666666666666669,5.624999999999999,2,1,-4.558333333333333,42.32738095238095,0.059322033898305
16.0,16.0,0.9,0.7,0.7,0.1,0.0,21.42857142857143,0,1.0,1.0,1.0,5.999999999999999,2,0,-4.999999999999999,53.57142857142857,0.0
17.0,15.0,0.9,0.7,0.7,0.1,2.5,19.642857142857142,1,1.1333333333333333,0.8823529411764706,1.1333333333333333,5.4,2,1,-4.266666666666668,36.57142857142857,0.1129032258064516
17.0,16.0,0.9,0.7,0.7,0.1,1.25,21.25,1,1.0625,0.9411764705882352,1.0625,5.76,2,1,-4.6975,46.974999999999994,0.0555555555555555
