r1,r2,a11,a22,a12,a21,valid_outcome,coexistence,competitive_exclusion,has_rare_species,nu,nu_CE
8.79594129025052,14.95897487048345,2.4286412435302234,0.9136530051183833,1.3168834461947547,2.7148684861951953,True,False,True,True,1.505859194973046,86.2445574384394
17.889363088746176,16.830210529089495,1.3435285863549826,2.6549489458752618,1.5940329888083264,2.5261038633178696,True,False,True,True,6.637719898687657,68.74450502827717
12.962922596288276,19.387740067236212,1.3296443937383822,1.0983499774138716,0.07438997290645251,2.1473089354280526,True,False,True,True,35.97280483579969,650.0678242569871
3.5942524813205754,3.052208483294656,1.624226921973315,0.5773882947251603,2.3440407543942277,2.307329400860468,False,False,False,False,,
13.99192286675863,19.259090284921605,0.9298320561456274,2.7513919851509865,1.6704547005072667,1.8676946491651771,True,False,True,True,7.5252689926063026,37.28676214735517
6.108623184524943,19.84944207824528,1.8925966446820017,0.7252366880442774,1.516193430726642,2.9759377747370754,True,False,True,True,2.4045312363449405,341.2072150644251
12.41185347842427,15.24853532002457,1.0955654325155098,2.680504621462951,1.5623248179651978,1.3850856771268578,True,False,True,True,4.345066940950443,11.031383752493948
16.143089513267373,15.668008140363911,2.131600687417838,1.4287958168740165,0.9530954797760187,2.3189390625673196,True,False,True,True,1.879009107341344,22.73705328726818
16.76042088897629,11.940133494058525,2.0328698755515497,0.11104087627438848,0.8573716391266539,0.7092416834663191,True,False,True,True,120.16821696659488,4325.848146528182
16.852401087293405,18.742913451939174,1.8892665143234593,2.5235568526569234,0.8530076885933532,1.3023394994682969,True,True,False,False,2.0755941911386313,10.364551338588015
7.673112674563165,12.32312746837161,1.1434996038803993,2.4256711500241397,1.5154602301642228,2.407495895737782,False,False,False,False,,
7.37970609954395,8.954844061250297,1.6734441975500138,0.9877534520645247,1.6799307415166214,1.5096758829114971,True,False,True,True,1.9170876417315506,23.00389313114117
10.161350748926115,9.912455982125548,0.5100700029542357,0.22645747992173368,2.5380267489739916,0.5617250930528257,False,False,False,False,,
5.693965975429184,11.906288747326876,1.4564137709427964,1.6376244542189562,0.9335627181326952,1.4590748983020039,True,False,True,True,-2.1683622444343835,19.592015177776698
13.750868725320599,4.885560472147949,1.945571969453559,1.676761652783056,1.0958799414578435,2.0697162112618823,True,False,True,True,1.4292712077521037,45.858266164367706
19.436978455912122,15.919984371739703,2.550642892582341,0.9495128870031181,2.7892794981042988,1.7009764199852246,True,False,True,True,8.695878777926112,83.64520659028878
16.464196885603357,10.623970060874292,1.409832992202721,0.017776825667891363,1.7924749922711756,2.705974301574232,False,False,False,False,,
10.630819542300156,19.2050021660647,2.344310143125112,2.991656744637594,0.7698428023496612,2.243882573605875,True,True,False,False,-1.3867650053987428,-1.4353171597280405
8.234146328411855,10.697740489330458,2.2786293620770506,0.5779180745288683,0.9141430697803482,1.2245766999865473,True,False,True,True,8.641437639385034,114.20266534866045
17.89501399446804,10.38795851778426,2.72002428264039,1.607855690374028,1.2614930012300727,1.0885218820706162,True,True,False,False,-1.4498867279994503,7.005649994056012
1.989832221233025,19.6153585599995,1.1375957926279199,1.7955139448723978,1.141605725780141,0.3509074705788971,True,False,True,True,-0.019590906691658513,319.7386556539868
14.863430419552255,6.150973357806594,0.30268579613274765,2.6716938048368735,1.9605397044621733,1.9048505949503585,True,False,True,True,25.612416574288137,1104.741152191793
11.19459957085559,13.440601479645492,0.6135344347481667,2.121660875544636,2.979660985696421,2.3953481296866386,False,False,False,False,,
16.350719682603067,7.7024030322437,2.886529493103776,0.4073496192985805,2.3625530831059507,1.5240339199095172,False,False,False,False,,
19.828774734375738,17.954753437019054,0.3841921906639599,0.8909452574143163,0.7691695198086951,0.36642016749558753,True,False,True,True,2.505649410330807,200.60939346392246
3.479350666744372,12.924922076199225,0.07648762091341939,2.511263289843817,0.04354906798096374,2.2107202695976405,True,False,True,True,172.80837530759902,1283.712407430468
17.644446853853704,18.60091608546554,2.606662851678767,2.6927120347410662,0.9712649612572727,0.9413353060550242,True,True,False,False,-0.0029393900964154265,0.3489001964356416
1.6741740130861826,5.782620571408762,1.6372036200893054,0.5558298527360269,2.1222294522067657,2.6392930755038906,True,False,True,True,2.159858725474444,41.676158223434534
9.65659470848779,8.915665532427088,2.9898996530749735,1.4536643704509487,1.6876142556976041,2.4358573041886458,True,False,True,True,0.8827656685116387,1.8247129867741778
16.04724515194893,4.161332313334665,0.8340372953891405,2.4619204484436916,2.444905915633866,2.2106241812293,True,False,True,True,5.527544716871969,193.78169879319503
5.64223598137127,17.152255013088382,1.1181714461773422,0.8690501126783601,0.7399130490014556,0.8565037688860265,True,False,True,True,0.7039485819382052,251.08710848424985
1.9131353948102459,15.140338470951521,0.5996213820563457,2.337049994530019,2.670731249944444,0.6734869400107449,True,False,True,True,0.1879500890684228,76.18031361725717
12.374320713414221,4.904427316840314,0.9087104282472962,1.230839426670677,2.6511977633245745,2.4399836890439524,True,False,True,True,0.8065269889269558,75.32035031237791
18.328329566269645,19.86473182452648,0.31222271263645873,1.6292270412885184,1.8012678835988065,0.6095518205866841,False,False,False,False,,
16.705311897937595,6.659600311997298,1.2152307184972915,0.5853453461237573,2.9745392643398167,2.82951500617125,False,False,False,False,,
10.810405633251865,5.501673549058602,1.7449470123175665,1.79765299711767,2.126723563130481,1.5758235843849682,True,False,True,True,-0.6372999443016231,13.701794694456659
4.341251993823626,18.78227477778483,1.178533906515386,1.633799663931588,0.8328702585374508,2.595335144265632,True,False,True,True,-7.328705325159869,59.256876364929234
13.521997275630168,8.511101002101404,1.1763023652922309,0.06988650008582878,0.7846751633256256,2.2533727126427205,False,False,False,False,,
5.1295436627965065,12.020168756424544,2.9824385545864445,1.3961974169472908,2.637456718126928,1.8633840849808587,True,False,True,True,3.4802476507070095,42.8458988702611
17.87865735648052,12.204995390691106,2.2921168408283554,0.23277994420626733,1.0771732278487582,1.329609824336389,True,False,True,True,34.31783993050106,806.9848045244372
6.198145010693998,4.964332765824399,2.1211474491025295,1.5218611719394342,2.2788869647166576,1.7959743453459407,False,False,False,False,,
16.455328760594465,6.604144435070211,1.4985066767164164,2.0911065123191563,1.3182309621423831,1.140896805402463,True,False,True,True,0.8666613794509707,74.49710408804391
8.280222611538033,5.380132706665344,0.8799373336369777,1.7160672348182267,1.7676844960055917,2.4154240765860195,True,False,True,True,2.4055553778643053,33.20287385418954
13.850692268143092,1.0962325312972638,2.404304522212583,0.34000806408253653,0.6213214978513143,2.8327494317338235,True,False,True,True,0.19819776145404933,68.71017502417297
5.591391021586678,3.7681125526713473,0.7809354586085189,2.4923180399476648,0.03976992120269612,1.506026494189291,True,False,True,True,8.940475574383669,347.99711435854726
12.023855439025569,1.0289770834978351,2.8066615751729422,2.9062117990735628,0.4189858767984324,2.8419603760547836,True,False,True,True,0.07088733220004433,59.34507752357463
10.248679379966045,6.387628253566009,1.9365358570754334,2.192596133426461,0.40889361503572047,0.7368855217617323,True,True,False,True,1.6831837323881844,32.30009286579692
11.113071578805041,13.759996055226646,2.392947176581922,0.04516306424666265,1.5408437717808259,2.627931953884688,True,False,True,True,125.22266950654463,39073.80064108028
18.589746523044184,18.394797239476375,0.1409716151505209,2.3294006675557064,2.2888179475391737,2.69877349297524,True,False,True,True,59.99867635156344,7395.870779237719
4.747688132594698,5.48681263551761,2.9527020654363065,2.6277849574188323,2.581685099433129,1.0297891657435612,True,False,True,True,0.8907340448089077,2.854504344133253
5.313137500957527,14.399669356114423,2.8916666743966397,1.4915564193569122,1.5258085332786033,2.4252868141756747,True,False,True,True,0.7706890853073447,45.77322280939664
5.698953912985228,19.983028531896732,0.1543154001325825,2.9228321334675726,0.4021649321730787,0.04261456354721803,True,True,False,False,11.855354323347692,-1591.8694729666483
14.063844462210367,6.573004728130715,2.414201004017318,2.945802442370555,1.4616260800858745,2.1812789538687762,True,False,True,True,1.751340813389109,26.792077915953296
8.442766120197144,12.119382410452738,0.6461130881970553,2.5267228132921504,1.4446716663587358,2.6657215853744303,True,False,True,True,7.953628251729315,46.64857090846659
19.590111380613624,4.32946245368806,2.769710833843935,2.9169104072818164,1.0181077552913083,1.6875197617732514,True,False,True,True,1.3865683971151976,73.3512815949265
15.95494471961359,14.48762743512221,1.4003775715251816,1.6863050812096143,1.7498780418514,1.6000366966120427,True,False,True,True,0.44840846990086924,14.93807611982752
16.415291500589053,5.990498788898485,2.261292425755277,0.9882891876399618,1.6149390723937125,1.612769789608149,True,False,True,True,-2.434493990678434,28.012731430934558
12.57831320743447,7.992215264253836,0.8489745731876867,2.8489830032439167,0.7420425702323182,2.741254522631106,True,False,True,True,17.083251937689436,165.26715049003437
9.32036566376623,8.477065866297108,1.8959941328705772,2.5701801008746084,1.3378886234337497,2.0128070296603746,True,False,True,True,1.7222868512174254,8.740609467639148
5.953652692130226,4.42703760550335,1.252386189164985,2.4130926244966853,1.9043355937672453,1.4814900370123585,True,False,True,True,0.6469826077820736,5.583401513458685
7.678705739171477,4.209506233794793,1.6353907778263637,1.845840510818524,2.2592600921824566,1.8997453941147329,True,False,True,True,-0.046136431367932884,7.375018410122155
17.43805302919366,10.413814284714299,0.5387670176001123,0.5094981263209192,0.9272236584354514,1.9125732985418762,False,False,False,False,,
12.493680805903072,9.177233676479444,2.3017757607118896,0.9715752253013781,0.6126934415201255,0.02081219040533192,True,True,False,True,27.457851888210087,1054.9853254046475
16.541819520007458,3.213005040520038,2.4503352814301174,2.8730823992701966,0.8990831298980436,1.9203354874523868,True,False,True,True,2.040136913895155,68.83884299561814
4.669845714616888,5.169362183228535,2.561813395609351,0.7789721413307972,1.6293642290033434,1.611439731476628,True,False,True,True,2.354331879992058,11.38695469233812
1.115756893328777,18.286537457740792,2.8077839456109226,1.7635457086435742,1.2773794173995494,1.9368193100533089,True,False,True,True,-1.5644033047634787,91.13802977750883
3.493487655405625,18.695537657663348,0.6259295738663037,2.5625573175083836,1.2148167449458989,2.6530903832337724,True,False,True,True,-5.832613086818704,26.029938048919018
9.280420174944119,5.825131311462781,0.12353627265827852,2.0110846690555317,0.1435311160626911,2.146923146735259,True,False,True,True,143.06973323523368,4024.117588772853
6.49790441972158,2.790445231118155,1.5745180081513541,0.08546757735423015,2.7656432799404382,2.2789211369433193,False,False,False,False,,
19.00725428033689,2.8359501005602,0.833413266509306,0.9986359507506567,0.9266472939965773,1.0372393686484045,True,False,True,True,2.5611099841841107,404.3771474691228
2.6853571832196135,4.733393467176644,2.5032680540714956,2.6039017324019276,2.187158248320673,2.8815228803178328,True,False,True,True,-0.16566545751598835,0.9216043728930554
8.980487053267028,2.2348012816677043,2.835151253325886,2.722261059595246,2.226795680395393,0.29140156546702045,True,True,False,True,-4.811695004887673,2.1498973557488337
5.038820441111297,14.416138001790557,2.3395542361372534,0.5626521062746526,1.2865719283433732,1.6682577084690797,True,False,True,True,10.057518279067487,322.1499018705149
9.977430669158796,3.903173919059272,1.8462850832657225,1.691991248863533,0.6270508738552097,1.4342441079442059,True,False,True,True,1.529136021300801,37.53630629322784
18.438051739868886,10.291689432685127,0.9039809776109847,1.0312563355544084,1.302860507924921,2.4935922459520135,True,False,True,True,4.1704907846830945,192.30898044960142
5.357458292709473,4.636836643721796,2.325820726422498,1.6109152955129067,0.7879844074591051,2.320015887513585,True,False,True,True,0.624358688251727,3.351886135136233
16.738030042482592,15.695094403842397,1.4075587455470593,1.2315907591872326,1.3287967141092416,1.7086920707664461,False,False,False,False,,
17.773474914654223,6.516629071347617,0.3788952578941077,0.24926330932344998,1.9761786539180075,1.3833244851480082,False,False,False,False,,
17.1339125228965,7.621795026760852,2.718010133613567,2.311769617009834,0.5964104641533926,0.3488800820260335,True,True,False,False,-4.7743909165573735,19.239587002007468
5.050665870942201,18.693395014094587,0.855538926557846,1.9502242323933012,2.307833213051686,1.0040509735366268,True,False,True,True,0.11651409299762228,91.65342104413993
17.339765798875064,18.128228061038772,2.9061025811762637,0.33176446403439835,1.911613730348354,2.134590080395646,True,False,True,True,29.732196764297253,1174.0547866557683
10.587821221901551,2.0360496025913877,1.3163230581154588,1.0898941337330423,1.7202174626699744,1.962311271861411,True,False,True,True,0.2924360757234628,41.44050502028658
6.227123401931209,8.030672904809316,1.7081390904949625,2.0861271959675722,0.6653373846678797,1.3177332731892766,True,True,False,False,0.25494380700860286,0.4547587444413539
8.172767986634453,8.39298200185297,0.9585680766674901,0.2838707020331171,2.4218074039980397,0.9806658470647602,True,False,True,True,11.057759309100431,301.2929550968562
18.23604899837003,6.981074918763788,1.7380904499375867,1.1844987411414019,1.575681230856471,0.17682456816435518,True,True,False,False,-5.98063421604381,-18.44214776538892
16.55870566917992,3.528492732941629,0.3384740552333158,2.9792226098846055,1.290200560726754,1.2265819382987726,True,False,True,True,32.077615263485335,1266.7691939688546
18.74383263722231,19.216757370444874,2.9360862420937415,2.9589785336678496,0.640983459068044,2.7210353308534985,True,True,False,True,7.209693043916317,53.54499332705766
7.564976067807173,5.853737655249899,1.7721384769707336,2.330372592309257,2.832750297573262,0.8648601543855968,True,True,False,False,0.38908022296841027,0.6843224743198709
4.933750958150236,19.304158884919104,0.21302031616010658,2.150634172624107,2.923900293878479,2.1456987231179814,False,False,False,False,,
9.975832675288762,6.13790668529392,0.36563761940895445,1.4558522835408487,2.3103571868862383,2.5972463306235603,True,False,True,True,6.339640114768935,281.4003063079519
15.119908203174738,1.3068799956180235,2.0233848814903603,0.4953631866431452,1.4724135698167904,1.5596873127317734,True,False,True,True,-2.0545340967603893,54.960629507415874
14.665135543644883,13.050870421478283,0.36728546765588727,0.33760221853233113,0.30349440376482845,2.7100533754408334,True,False,True,True,17.83774544088025,782.9868886137887
7.074366476191428,2.9411625163422705,2.8211269852741316,1.5599068587280738,1.6331776744747848,1.3152688986540235,True,False,True,True,-0.9433026917104644,3.393663022356291
16.240612924973284,9.614097682052966,2.669254227747928,2.413942629999088,0.19381020690229153,0.871815591173274,True,True,False,True,6.007975861235009,143.58235931736886
14.832133663394018,4.817413664301694,1.8519598270643034,0.7089056038148739,2.931773533260978,1.4129393765295921,False,False,False,False,,
5.374732521010938,3.5514118828095453,1.5658941941863804,2.9892144723573524,1.8047448379799218,1.683649697985727,True,False,True,True,0.6364751126091361,3.979477094961867
14.611042974627226,19.355015264720347,0.5440629705882387,1.4309663238389605,1.021440705977975,0.2522060037818587,True,True,False,True,3.502308768620198,264.249832165561
8.500041590994085,2.17158674066865,2.5102446855713083,1.438421051672813,0.5873018951271751,0.4578056421640988,True,False,True,True,-3.168379251842242,18.501003534846436
11.788285074359637,6.104456746259048,2.1065872809811395,1.022781369061407,2.3337896614341878,2.3593371361588593,False,False,False,False,,
2.0802874080025617,5.644197961910866,2.114830330722871,1.438819286347032,1.685035032743306,2.697170253432188,True,False,True,True,-0.0027090271522220216,6.129142392575258
10.658842451920622,16.544854969217877,2.466002472112194,1.8381219943511418,1.6378990573406116,2.7421070606272435,True,False,True,True,-0.8715995711181053,18.23301220530364
10.292494054166085,8.698122011617528,1.1970809934527447,1.9428273720387756,1.7934397346401736,0.5587860726974133,True,True,False,False,-0.072641426839107,-0.40724779842851866
6.0818393657660375,1.442619531540595,1.2322693434137462,0.3554697143707246,0.1032972564767602,1.6975572387133568,True,False,True,True,1.0682038117348838,106.84031472359581
13.987233403600436,16.696159288930993,2.3105116261809604,2.212780865436097,2.9839961476946013,0.39103250445152654,True,False,True,True,12.841123544234408,132.1518806528922
15.38599653829121,10.721113159870136,0.9177311833230838,1.6783612805823391,2.849646033156151,1.8008915380853436,False,False,False,False,,
15.970445347337641,2.0305386246918804,2.308498177696837,1.126742567742354,2.044952796046031,0.9703790717961674,True,False,True,True,-4.806829898189565,38.35509257935416
1.0644700715139546,14.244802223418988,2.418459841901266,2.5598287048758044,0.427690458152287,2.2522833358548873,True,False,True,True,-8.872107561151026,28.140130467719484
17.253846393865594,4.9384428320273415,2.452301178206883,0.47376010764395116,0.5787991547750894,0.979844214981941,True,False,True,True,-4.81352131294628,74.15866304849176
16.568699180437843,13.328764687303408,2.6607456425699643,0.12739597229462793,1.7786384774692914,0.8690761284904962,True,False,True,True,128.02408817857406,4662.4720932203345
5.368752859211109,17.134362673529438,1.6061774601308294,1.5503769620250933,0.26872391061014406,1.1641624538352084,True,True,False,True,-13.61847667934033,22.335257145204
6.6454216483798705,8.153133137137672,0.6486656550282164,1.2502688748879895,1.2175651280577922,1.5330354891093418,False,False,False,False,,
3.4319930108792915,10.598926358280872,1.4125232299457535,0.24820299677464255,2.4510932655739963,0.42843781269360126,True,False,True,True,36.05209864986181,1128.5801056382659
15.291601606251099,11.268364771844261,2.2818677219893226,1.2022465824493167,0.6416376292941397,0.36481961750595043,True,True,False,False,4.430044229971216,12.381683596138776
10.706011143653912,4.94389794763345,1.0735908830655179,2.51887077054526,2.8689058740290427,1.7579573233549928,True,False,True,True,1.2044827672932414,38.94135179875465
4.365973071567239,4.823547620298111,1.3703851750367326,0.884860586830683,0.4217425427756841,0.8447868928190558,True,True,False,False,-0.17398576868880955,-0.9566866003377957
1.4214528025579964,8.099483872379398,2.1105851780282157,1.4211698577923109,0.39005462044609024,1.040979162406293,True,False,True,True,-3.921815036120588,26.31476756037437
6.764731094574593,8.608319009109081,2.976204553217258,2.0773234405705536,0.6154350189057654,0.07654629922571621,True,True,False,True,3.9439178928220766,111.48645131589522
17.37842341754814,1.3526496855714005,2.819388796984607,1.6244118869403203,2.0833283074097544,0.9766913265638872,True,False,True,True,-4.858173697456628,38.02916517353221
3.773389120280802,5.179548322789924,0.060066388309066986,2.6078301573748233,1.6614046826807845,2.9412927384130816,True,False,True,True,32.009801914390295,1034.6625202803189
15.074047186796006,10.25987834430574,0.2825187269872689,2.833866296026503,2.95503128330542,0.11950755738293489,True,True,False,True,-15.600998214933606,-338.8438002528036
17.265804409490734,4.227690043016705,1.07240598457838,0.9130464160894741,0.9858350626461286,0.9671824771771164,True,False,True,True,-1.2075133854901163,188.03866585333478
19.221750195263784,9.202832335070578,1.6207789370798837,2.8059115012248963,1.9609685690983205,1.0652934912154726,True,False,True,True,-0.6429278383971286,55.71449366012933
16.613898027865073,13.071427697581578,2.4802014543057838,1.306442954444704,2.262086126690187,1.7853205976689888,True,False,True,True,3.513896451353088,12.952340689998541
2.406822321708911,2.6697348721207623,1.1590772338743507,0.7361653986675858,1.1214104983884716,1.6800093079825629,False,False,False,False,,
1.8699625782264429,13.503651066851331,2.166897148006994,2.1059794266846383,2.315663213830221,2.0242936870362715,True,False,True,True,0.34434177483375106,33.65464353174379
2.0487717612849776,14.747784238480467,0.19434668035935915,0.5516308192710111,2.2872907872235775,0.05998633263659321,True,False,True,True,16.118291526971635,3093.4412368717994
8.636756109753396,9.933706406254268,1.970370213828228,0.9399888902240329,0.4664571905487307,0.8141503445369239,True,True,False,True,0.711152446703623,0.6525605011500323
10.158197076567406,5.599413554621815,2.9748654452473025,1.467006614591007,1.759655149603263,2.8105075736433243,True,False,True,True,-0.29740330677288307,5.404846213815681
12.274580032877708,12.302681849535958,2.8770484707386488,1.121212645495552,0.14746336167576626,0.7791610261524222,True,True,False,False,-3.936314131251512,-114.40750115085275
19.867077422060714,3.7297164739678514,2.461477358930924,1.6373708493157206,2.9544978479872026,2.1196319656792357,True,False,True,True,-2.0024447236856426,42.5245678245618
5.055905359646386,6.025670965082633,1.1776833803344167,1.6211420891471933,0.8787030976651022,2.981236824077783,True,False,True,True,2.0135477085874114,5.63761848875832
2.998929365471771,18.03712828393902,1.1370213534463933,1.7649502105690644,2.445745987694491,2.503707511100747,True,False,True,True,-0.857968209181953,67.00388209971868
16.88208198785092,14.161497809765697,0.4603263044712089,2.6081897461042143,1.6355719137402351,2.6982499372824984,True,False,True,True,23.30569790703329,591.5020900227408
10.324708616423766,10.604586445942669,1.4033711758686283,2.7889425480329577,1.3743616781325871,0.7123888263506888,True,True,False,False,0.049790219393927936,-3.556486203020969
10.610288261744108,16.309269772011383,2.4518219134236365,2.0027310148832553,0.8523522038812595,2.400485951791437,True,True,False,False,-1.6609179867560941,-1.6929093922155987
12.404768613803423,9.04512449505108,0.8009007523090563,0.6703464172499896,2.0030411657663487,0.93542274926622,False,False,False,False,,
2.4125835415032792,14.787176689339159,1.1622340009598127,1.511291410707668,0.06757426348220427,1.4604995085376762,True,True,False,True,-31.85406380693333,-13.685712390769421
3.6747183697275334,13.229564866210598,1.6896932818186978,0.9625627062685868,1.80359594261455,1.9279706482061136,True,False,True,True,2.2470599960913744,101.53049224023991
3.0435723574090705,5.81132617477561,0.27830448379857675,2.0127452003130135,0.027845438894044137,2.360059144171112,True,False,True,True,19.39491734928195,280.14665046172325
9.288870307796543,5.0747657061604485,0.29161127901271744,1.4767461551316032,2.011484259466923,1.203473477195715,True,False,True,True,7.261207296520552,375.2022765438271
13.679457538853148,18.663675536824595,0.4451252194955343,2.9715103031947554,2.3308658396163806,0.22133195561538493,True,False,True,True,1.8318936977667923,154.03470906785327
10.258059646569542,16.867701880593664,1.858710046374526,0.5630344334103947,0.6594506659833705,1.5295551182266092,True,False,True,True,4.635582593817488,275.29456940104336
16.56064220853031,17.933881868368612,1.7518951150499074,2.641587569335199,0.08215300170696607,0.04991107879865094,True,True,False,False,0.3198689239184571,-172.52792098310758
14.985227226596075,4.866917259219426,0.6463284705208653,0.5324411017400313,0.13630432880840532,1.7044789792981307,True,False,True,True,22.181016065983926,1241.0408091771737
3.327181502492981,3.075240225477108,2.0287978049690665,1.6708834469093228,1.7809508767932387,0.782083160464902,True,True,False,True,0.4381898768269348,0.7932620108359238
19.735091139837778,17.20543069202135,0.7156199950893046,0.315706495442967,2.020726320224807,0.5259384495387541,True,False,True,True,30.078320311154283,1198.3509589687171
11.66497471282848,5.983994082770991,1.1236337938526175,2.1872609390947346,2.4847600301445936,1.3057247176139681,True,False,True,True,0.1294938440142061,36.48524546082259
9.967317592625811,9.605644899744831,2.1866110483842878,1.796762254368497,0.40758354880518277,1.9745857637919455,True,True,False,True,3.97036947589137,31.190218139546175
8.58248958568393,13.471755958311489,1.2562107188776646,2.5430017439768196,0.5656028727910727,2.6552400265370038,True,False,True,True,9.252151423843527,29.699096637295913
5.6720739765857475,9.838083346251725,2.4208316547026065,0.29465628278536304,0.9522067439851605,1.912020596147586,True,False,True,True,13.146111873672957,416.63048664433666
9.354720551062423,13.96407206733082,0.6888346341394364,1.3781707885226884,2.998482438912176,1.608867572696667,False,False,False,False,,
14.53178531144447,6.246161572112492,2.74124754070009,1.1663133113444017,2.021895208919366,2.6378106993164927,True,False,True,True,-1.0308493884411136,12.691581255948725
1.623905587026044,15.010184484378836,0.11332081270438273,2.694924942044922,1.0841788604473277,0.10409592371256086,True,False,True,True,-3.195988608790523,347.5526651795814
11.216667189622182,15.530814374268045,0.2439650070784211,0.038264539372934586,0.10909237504664406,0.24081584975744943,True,False,True,True,122.62788300630471,57827.195003707384
11.60616687814775,18.539966253167254,2.0749478754649,0.4746638229869699,1.4783731632120831,0.6404168129406308,True,False,True,True,44.02068315213201,961.7786808676065
12.586254349097395,9.15964476305792,2.809761728076426,0.5074895845612344,1.9374785703674589,2.932579612503105,False,False,False,False,,
3.1572034897100787,14.59676374558826,2.49653125386736,1.976063926837407,2.4703577446242275,2.6867507201675616,True,False,True,True,0.4798911449205491,35.10578737766895
10.282217864077692,3.285839798163341,0.44821908277213585,1.6787243181298759,0.04685934242495311,2.868196401092302,True,False,True,True,30.21993716186598,2243.182837058811
6.935679628167859,8.83214071744117,0.6490355123684789,0.968658085302647,2.373411407326661,1.6831665159411284,False,False,False,False,,
10.643504311508153,12.502241959001958,2.947726713973522,1.337479126343112,1.7118052243068773,0.37689422466043154,True,False,True,True,17.076039142757626,129.91671153937855
5.795778430311724,18.780357731963072,2.888801766929571,0.4438481689661085,2.3982176222748772,0.03138567680704889,True,False,True,True,106.46386278176595,12076.18242693243
15.148445180708311,1.3928168690878997,0.1755785698379989,0.4759961848959285,2.8016346354281043,2.2264591995914427,True,False,True,True,13.560464572914784,3409.8300589960872
7.1074547979894,2.044644015213977,1.6068648264853287,0.0884356415324178,2.7262131361391755,1.7763230270963417,False,False,False,False,,
11.064003336219386,2.3923295167437755,1.859551448399084,0.4691748299325745,1.9348954113779555,1.5376103008595987,True,False,True,True,-2.251626618523972,18.23931063059878
2.2405781919717307,14.360127879574394,2.3001292191328284,1.2521423908956666,2.318483902619897,0.04115228836606964,True,False,True,True,8.717174106423563,1783.1730804268243
2.828644423506795,16.10772919801069,1.915328336425093,0.4722805747126374,1.0305341179099534,2.9899549509358345,True,False,True,True,4.1520492195565275,548.809460150852
19.032674027712265,4.215020428249945,1.0744783600179129,0.6080825053507706,0.13524985617216387,0.712697704989335,True,False,True,True,8.300391216884785,1177.418216885863
13.916715272935114,6.617247635239973,1.3674772138450844,1.8389858939031534,1.533759609511422,0.10391408485234238,True,True,False,False,-10.943950378250673,-73.30079503411483
8.585234136185797,6.841892341552122,0.6414119165167044,1.5552522183808446,2.6982626231731706,1.2651815383580902,False,False,False,False,,
14.646842763423138,11.611749473840293,0.5520222945608909,2.6398060651761104,1.7902603283829772,2.890264898392964,True,False,True,True,15.011955989999848,304.7291349546275
17.056076052985063,9.115413880773318,2.1030028556891454,1.162210649500549,0.7754767256685836,1.7703205557935373,True,False,True,True,0.9390365672280165,64.02848268203462
7.96152416230401,2.2021697813950674,1.2742794863855178,2.9579010087829025,2.982076029368819,2.6547270563962164,True,False,True,True,1.316643191967023,18.95231843589595
2.643319617631753,11.966737522464628,1.7313073481260897,0.1608750778830309,2.3792833078212277,2.8134970746254466,True,False,True,True,22.046695770296175,2400.489739150602
