r1,r2,a11,a22,a12,a21,valid_outcome,coexistence,competitive_exclusion,has_rare_species,nu
13.750868725320599,4.885560472147949,1.945571969453559,1.676761652783056,1.0958799414578435,2.0697162112618823,True,False,True,True,17.730358399882963
19.436978455912122,15.919984371739703,2.550642892582341,0.9495128870031181,2.7892794981042988,1.7009764199852246,True,False,True,True,5437.378636277707
16.464196885603357,10.623970060874292,1.409832992202721,0.017776825667891363,1.7924749922711756,2.705974301574232,False,False,False,False,
10.630819542300156,19.2050021660647,2.344310143125112,2.991656744637594,0.7698428023496612,2.243882573605875,True,True,False,False,-613974.1458381524
8.234146328411855,10.697740489330458,2.2786293620770506,0.5779180745288683,0.9141430697803482,1.2245766999865473,True,False,True,True,417.4361128912236
17.89501399446804,10.38795851778426,2.72002428264039,1.607855690374028,1.2614930012300727,1.0885218820706162,True,True,False,False,-52677.168329198925
1.989832221233025,19.6153585599995,1.1375957926279199,1.7955139448723978,1.141605725780141,0.3509074705788971,True,False,True,True,-6894.366101254654
14.863430419552255,6.150973357806594,0.30268579613274765,2.6716938048368735,1.9605397044621733,1.9048505949503585,True,False,True,True,126.22787982577684
11.19459957085559,13.440601479645492,0.6135344347481667,2.121660875544636,2.979660985696421,2.3953481296866386,False,False,False,False,
16.350719682603067,7.7024030322437,2.886529493103776,0.4073496192985805,2.3625530831059507,1.5240339199095172,False,False,False,False,
19.828774734375738,17.954753437019054,0.3841921906639599,0.8909452574143163,0.7691695198086951,0.36642016749558753,True,False,True,True,235.69404514347949
3.479350666744372,12.924922076199225,0.07648762091341939,2.511263289843817,0.04354906798096374,2.2107202695976405,True,False,True,True,7460324.259254377
17.644446853853704,18.60091608546554,2.606662851678767,2.6927120347410662,0.9712649612572727,0.9413353060550242,True,True,False,False,-13423.609149200713
1.6741740130861826,5.782620571408762,1.6372036200893054,0.5558298527360269,2.1222294522067657,2.6392930755038906,True,False,True,True,1.8669097791229339
9.65659470848779,8.915665532427088,2.9898996530749735,1.4536643704509487,1.6876142556976041,2.4358573041886458,True,False,True,True,17.626260265149146
16.04724515194893,4.161332313334665,0.8340372953891405,2.4619204484436916,2.444905915633866,2.2106241812293,True,False,True,True,9.90090808073302
5.64223598137127,17.152255013088382,1.1181714461773422,0.8690501126783601,0.7399130490014556,0.8565037688860265,True,False,True,True,-89.27278009198155
1.9131353948102459,15.140338470951521,0.5996213820563457,2.337049994530019,2.670731249944444,0.6734869400107449,True,False,True,True,2.1861730605289185
12.374320713414221,4.904427316840314,0.9087104282472962,1.230839426670677,2.6511977633245745,2.4399836890439524,True,False,True,True,0.02372126525103693
18.328329566269645,19.86473182452648,0.31222271263645873,1.6292270412885184,1.8012678835988065,0.6095518205866841,False,False,False,False,
16.705311897937595,6.659600311997298,1.2152307184972915,0.5853453461237573,2.9745392643398167,2.82951500617125,False,False,False,False,
10.810405633251865,5.501673549058602,1.7449470123175665,1.79765299711767,2.126723563130481,1.5758235843849682,True,False,True,True,-7.700701644839802
4.341251993823626,18.78227477778483,1.178533906515386,1.633799663931588,0.8328702585374508,2.595335144265632,True,False,True,True,-57319.59055260098
13.521997275630168,8.511101002101404,1.1763023652922309,0.06988650008582878,0.7846751633256256,2.2533727126427205,False,False,False,False,
5.1295436627965065,12.020168756424544,2.9824385545864445,1.3961974169472908,2.637456718126928,1.8633840849808587,True,False,True,True,29.49918636371183
17.87865735648052,12.204995390691106,2.2921168408283554,0.23277994420626733,1.0771732278487582,1.329609824336389,True,False,True,True,47761.53555276509
6.198145010693998,4.964332765824399,2.1211474491025295,1.5218611719394342,2.2788869647166576,1.7959743453459407,False,False,False,False,
16.455328760594465,6.604144435070211,1.4985066767164164,2.0911065123191563,1.3182309621423831,1.140896805402463,True,False,True,True,-215.61215740609086
8.280222611538033,5.380132706665344,0.8799373336369777,1.7160672348182267,1.7676844960055917,2.4154240765860195,True,False,True,True,4.002017634300499
13.850692268143092,1.0962325312972638,2.404304522212583,0.34000806408253653,0.6213214978513143,2.8327494317338235,True,False,True,True,0.9188389212119368
5.591391021586678,3.7681125526713473,0.7809354586085189,2.4923180399476648,0.03976992120269612,1.506026494189291,True,False,True,True,145.939478455404
12.023855439025569,1.0289770834978351,2.8066615751729422,2.9062117990735628,0.4189858767984324,2.8419603760547836,True,False,True,True,3.326050349989589
10.248679379966045,6.387628253566009,1.9365358570754334,2.192596133426461,0.40889361503572047,0.7368855217617323,True,True,False,True,-745.8931326468198
11.113071578805041,13.759996055226646,2.392947176581922,0.04516306424666265,1.5408437717808259,2.627931953884688,True,False,True,True,51.1520548356173
18.589746523044184,18.394797239476375,0.1409716151505209,2.3294006675557064,2.2888179475391737,2.69877349297524,True,False,True,True,90.84303128436386
4.747688132594698,5.48681263551761,2.9527020654363065,2.6277849574188323,2.581685099433129,1.0297891657435612,True,False,True,True,21.837672649441807
5.313137500957527,14.399669356114423,2.8916666743966397,1.4915564193569122,1.5258085332786033,2.4252868141756747,True,False,True,True,7.904144165559182
5.698953912985228,19.983028531896732,0.1543154001325825,2.9228321334675726,0.4021649321730787,0.04261456354721803,True,True,False,True,203186841.48162973
14.063844462210367,6.573004728130715,2.414201004017318,2.945802442370555,1.4616260800858745,2.1812789538687762,True,False,True,True,68.58491932607234
8.442766120197144,12.119382410452738,0.6461130881970553,2.5267228132921504,1.4446716663587358,2.6657215853744303,True,False,True,True,1172.6051958951816
19.590111380613624,4.32946245368806,2.769710833843935,2.9169104072818164,1.0181077552913083,1.6875197617732514,True,False,True,True,-7401.818181366256
15.95494471961359,14.48762743512221,1.4003775715251816,1.6863050812096143,1.7498780418514,1.6000366966120427,True,False,True,True,2.7135463450984285
16.415291500589053,5.990498788898485,2.261292425755277,0.9882891876399618,1.6149390723937125,1.612769789608149,True,False,True,True,-402.1063501754692
12.57831320743447,7.992215264253836,0.8489745731876867,2.8489830032439167,0.7420425702323182,2.741254522631106,True,False,True,True,2732.9197817827394
9.32036566376623,8.477065866297108,1.8959941328705772,2.5701801008746084,1.3378886234337497,2.0128070296603746,True,False,True,True,141.73852075704326
5.953652692130226,4.42703760550335,1.252386189164985,2.4130926244966853,1.9043355937672453,1.4814900370123585,True,False,True,True,5.244755811594473
7.678705739171477,4.209506233794793,1.6353907778263637,1.845840510818524,2.2592600921824566,1.8997453941147329,True,False,True,True,0.23594260942485673
17.43805302919366,10.413814284714299,0.5387670176001123,0.5094981263209192,0.9272236584354514,1.9125732985418762,False,False,False,False,
12.493680805903072,9.177233676479444,2.3017757607118896,0.9715752253013781,0.6126934415201255,0.02081219040533192,True,True,False,True,768304.716085263
16.541819520007458,3.213005040520038,2.4503352814301174,2.8730823992701966,0.8990831298980436,1.9203354874523868,True,False,True,True,-90.14544018914148
4.669845714616888,5.169362183228535,2.561813395609351,0.7789721413307972,1.6293642290033434,1.611439731476628,True,False,True,True,18.749379782284194
1.115756893328777,18.286537457740792,2.8077839456109226,1.7635457086435742,1.2773794173995494,1.9368193100533089,True,False,True,True,-794.457016293963
3.493487655405625,18.695537657663348,0.6259295738663037,2.5625573175083836,1.2148167449458989,2.6530903832337724,True,False,True,True,-67967.44292147428
9.280420174944119,5.825131311462781,0.12353627265827852,2.0110846690555317,0.1435311160626911,2.146923146735259,True,False,True,True,8394.83389714639
6.49790441972158,2.790445231118155,1.5745180081513541,0.08546757735423015,2.7656432799404382,2.2789211369433193,False,False,False,False,
19.00725428033689,2.8359501005602,0.833413266509306,0.9986359507506567,0.9266472939965773,1.0372393686484045,True,False,True,True,13.88069066443175
2.6853571832196135,4.733393467176644,2.5032680540714956,2.6039017324019276,2.187158248320673,2.8815228803178328,True,False,True,True,-1.3329991106449561
8.980487053267028,2.2348012816677043,2.835151253325886,2.722261059595246,2.226795680395393,0.29140156546702045,True,True,False,True,-3515.8841702553736
5.038820441111297,14.416138001790557,2.3395542361372534,0.5626521062746526,1.2865719283433732,1.6682577084690797,True,False,True,True,54.38570466057607
9.977430669158796,3.903173919059272,1.8462850832657225,1.691991248863533,0.6270508738552097,1.4342441079442059,True,False,True,True,6.475739859549885
18.438051739868886,10.291689432685127,0.9039809776109847,1.0312563355544084,1.302860507924921,2.4935922459520135,True,False,True,True,0.6781900130675499
5.357458292709473,4.636836643721796,2.325820726422498,1.6109152955129067,0.7879844074591051,2.320015887513585,True,False,True,True,11.13747692935217
16.738030042482592,15.695094403842397,1.4075587455470593,1.2315907591872326,1.3287967141092416,1.7086920707664461,False,False,False,False,
17.773474914654223,6.516629071347617,0.3788952578941077,0.24926330932344998,1.9761786539180075,1.3833244851480082,False,False,False,False,
17.1339125228965,7.621795026760852,2.718010133613567,2.311769617009834,0.5964104641533926,0.3488800820260335,True,True,False,False,-5121844.768691288
5.050665870942201,18.693395014094587,0.855538926557846,1.9502242323933012,2.307833213051686,1.0040509735366268,True,False,True,True,1.838827460732726
17.339765798875064,18.128228061038772,2.9061025811762637,0.33176446403439835,1.911613730348354,2.134590080395646,True,False,True,True,2727.1610762870932
10.587821221901551,2.0360496025913877,1.3163230581154588,1.0898941337330423,1.7202174626699744,1.962311271861411,True,False,True,True,1.2165918202417867
6.227123401931209,8.030672904809316,1.7081390904949625,2.0861271959675722,0.6653373846678797,1.3177332731892766,True,True,False,False,92.67476715829349
8.172767986634453,8.39298200185297,0.9585680766674901,0.2838707020331171,2.4218074039980397,0.9806658470647602,True,False,True,True,12.244528043378008
18.23604899837003,6.981074918763788,1.7380904499375867,1.1844987411414019,1.575681230856471,0.17682456816435518,True,True,False,False,-6178340.693169111
16.55870566917992,3.528492732941629,0.3384740552333158,2.9792226098846055,1.290200560726754,1.2265819382987726,True,False,True,True,180.81863246245356
18.74383263722231,19.216757370444874,2.9360862420937415,2.9589785336678496,0.640983459068044,2.7210353308534985,True,True,False,True,9372769.5923325
7.564976067807173,5.853737655249899,1.7721384769707336,2.330372592309257,2.832750297573262,0.8648601543855968,True,True,False,True,39.61330289676333
4.933750958150236,19.304158884919104,0.21302031616010658,2.150634172624107,2.923900293878479,2.1456987231179814,False,False,False,False,
9.975832675288762,6.13790668529392,0.36563761940895445,1.4558522835408487,2.3103571868862383,2.5972463306235603,True,False,True,True,0.3717694003269923
15.119908203174738,1.3068799956180235,2.0233848814903603,0.4953631866431452,1.4724135698167904,1.5596873127317734,True,False,True,True,-119.19170684560044
14.665135543644883,13.050870421478283,0.36728546765588727,0.33760221853233113,0.30349440376482845,2.7100533754408334,True,False,True,True,74.62426967151285
7.074366476191428,2.9411625163422705,2.8211269852741316,1.5599068587280738,1.6331776744747848,1.3152688986540235,True,False,True,True,-53.63412670592061
16.240612924973284,9.614097682052966,2.669254227747928,2.413942629999088,0.19381020690229153,0.871815591173274,True,True,False,True,-101407.74569338647
14.832133663394018,4.817413664301694,1.8519598270643034,0.7089056038148739,2.931773533260978,1.4129393765295921,False,False,False,False,
5.374732521010938,3.5514118828095453,1.5658941941863804,2.9892144723573524,1.8047448379799218,1.683649697985727,True,False,True,True,5.86444753871046
14.611042974627226,19.355015264720347,0.5440629705882387,1.4309663238389605,1.021440705977975,0.2522060037818587,True,True,False,True,12493.154492640271
8.500041590994085,2.17158674066865,2.5102446855713083,1.438421051672813,0.5873018951271751,0.4578056421640988,True,True,False,True,-1460.420199610155
11.788285074359637,6.104456746259048,2.1065872809811395,1.022781369061407,2.3337896614341878,2.3593371361588593,False,False,False,False,
2.0802874080025617,5.644197961910866,2.114830330722871,1.438819286347032,1.685035032743306,2.697170253432188,True,False,True,True,0.35946678630469875
10.658842451920622,16.544854969217877,2.466002472112194,1.8381219943511418,1.6378990573406116,2.7421070606272435,True,False,True,True,-25.921730880531136
10.292494054166085,8.698122011617528,1.1970809934527447,1.9428273720387756,1.7934397346401736,0.5587860726974133,True,True,False,False,23.92530979493626
6.0818393657660375,1.442619531540595,1.2322693434137462,0.3554697143707246,0.1032972564767602,1.6975572387133568,True,False,True,True,6.618552668484481
13.987233403600436,16.696159288930993,2.3105116261809604,2.212780865436097,2.9839961476946013,0.39103250445152654,True,False,True,True,419914.4622451199
15.38599653829121,10.721113159870136,0.9177311833230838,1.6783612805823391,2.849646033156151,1.8008915380853436,False,False,False,False,
15.970445347337641,2.0305386246918804,2.308498177696837,1.126742567742354,2.044952796046031,0.9703790717961674,True,False,True,True,-36251.3903611943
1.0644700715139546,14.244802223418988,2.418459841901266,2.5598287048758044,0.427690458152287,2.2522833358548873,True,False,True,True,-395580.46647267183
17.253846393865594,4.9384428320273415,2.452301178206883,0.47376010764395116,0.5787991547750894,0.979844214981941,True,False,True,True,-111049.42098818677
16.568699180437843,13.328764687303408,2.6607456425699643,0.12739597229462793,1.7786384774692914,0.8690761284904962,True,False,True,True,3664188.506305958
5.368752859211109,17.134362673529438,1.6061774601308294,1.5503769620250933,0.26872391061014406,1.1641624538352084,True,True,False,True,-5713731.668536772
6.6454216483798705,8.153133137137672,0.6486656550282164,1.2502688748879895,1.2175651280577922,1.5330354891093418,False,False,False,False,
3.4319930108792915,10.598926358280872,1.4125232299457535,0.24820299677464255,2.4510932655739963,0.42843781269360126,True,False,True,True,233.2558619499777
15.291601606251099,11.268364771844261,2.2818677219893226,1.2022465824493167,0.6416376292941397,0.36481961750595043,True,True,False,False,678870.6478007864
10.706011143653912,4.94389794763345,1.0735908830655179,2.51887077054526,2.8689058740290427,1.7579573233549928,True,False,True,True,2.5029185852933873
4.365973071567239,4.823547620298111,1.3703851750367326,0.884860586830683,0.4217425427756841,0.8447868928190558,True,True,False,False,-4.561697724978556
1.4214528025579964,8.099483872379398,2.1105851780282157,1.4211698577923109,0.39005462044609024,1.040979162406293,True,False,True,True,-1010.1859844866445
6.764731094574593,8.608319009109081,2.976204553217258,2.0773234405705536,0.6154350189057654,0.07654629922571621,True,True,False,False,400.7477186404604
17.37842341754814,1.3526496855714005,2.819388796984607,1.6244118869403203,2.0833283074097544,0.9766913265638872,True,False,True,True,-264012.6701126151
3.773389120280802,5.179548322789924,0.060066388309066986,2.6078301573748233,1.6614046826807845,2.9412927384130816,True,False,True,True,205.79418019175344
15.074047186796006,10.25987834430574,0.2825187269872689,2.833866296026503,2.95503128330542,0.11950755738293489,True,True,False,True,-75623.00745587668
17.265804409490734,4.227690043016705,1.07240598457838,0.9130464160894741,0.9858350626461286,0.9671824771771164,True,False,True,True,-38.05966249109481
19.221750195263784,9.202832335070578,1.6207789370798837,2.8059115012248963,1.9609685690983205,1.0652934912154726,True,False,True,True,-4211.446017712587
16.613898027865073,13.071427697581578,2.4802014543057838,1.306442954444704,2.262086126690187,1.7853205976689888,True,False,True,True,525.6877641206999
2.406822321708911,2.6697348721207623,1.1590772338743507,0.7361653986675858,1.1214104983884716,1.6800093079825629,False,False,False,False,
1.8699625782264429,13.503651066851331,2.166897148006994,2.1059794266846383,2.315663213830221,2.0242936870362715,True,False,True,True,2.7901587807485915
2.0487717612849776,14.747784238480467,0.19434668035935915,0.5516308192710111,2.2872907872235775,0.05998633263659321,True,False,True,True,55.104276432247325
8.636756109753396,9.933706406254268,1.970370213828228,0.9399888902240329,0.4664571905487307,0.8141503445369239,True,True,False,True,30.21938554280725
10.158197076567406,5.599413554621815,2.9748654452473025,1.467006614591007,1.759655149603263,2.8105075736433243,True,False,True,True,-2.433924843341074
12.274580032877708,12.302681849535958,2.8770484707386488,1.121212645495552,0.14746336167576626,0.7791610261524222,True,True,False,False,-80259.10964904678
19.867077422060714,3.7297164739678514,2.461477358930924,1.6373708493157206,2.9544978479872026,2.1196319656792357,True,False,True,True,-63.50379255516157
5.055905359646386,6.025670965082633,1.1776833803344167,1.6211420891471933,0.8787030976651022,2.981236824077783,True,False,True,True,33.90038785374594
2.998929365471771,18.03712828393902,1.1370213534463933,1.7649502105690644,2.445745987694491,2.503707511100747,True,False,True,True,0.13410559625831753
16.88208198785092,14.161497809765697,0.4603263044712089,2.6081897461042143,1.6355719137402351,2.6982499372824984,True,False,True,True,3604.280681366748
10.324708616423766,10.604586445942669,1.4033711758686283,2.7889425480329577,1.3743616781325871,0.7123888263506888,True,True,False,False,63.17253193928149
10.610288261744108,16.309269772011383,2.4518219134236365,2.0027310148832553,0.8523522038812595,2.400485951791437,True,True,False,False,-14652.397211610136
12.404768613803423,9.04512449505108,0.8009007523090563,0.6703464172499896,2.0030411657663487,0.93542274926622,False,False,False,False,
2.4125835415032792,14.787176689339159,1.1622340009598127,1.511291410707668,0.06757426348220427,1.4604995085376762,True,True,False,True,-4532081.597902425
3.6747183697275334,13.229564866210598,1.6896932818186978,0.9625627062685868,1.80359594261455,1.9279706482061136,True,False,True,True,4.092864429053757
3.0435723574090705,5.81132617477561,0.27830448379857675,2.0127452003130135,0.027845438894044137,2.360059144171112,True,False,True,True,1685.5603025356502
9.288870307796543,5.0747657061604485,0.29161127901271744,1.4767461551316032,2.011484259466923,1.203473477195715,True,False,True,True,2.535528515900087
13.679457538853148,18.663675536824595,0.4451252194955343,2.9715103031947554,2.3308658396163806,0.22133195561538493,True,False,True,True,2871.4002912110836
10.258059646569542,16.867701880593664,1.858710046374526,0.5630344334103947,0.6594506659833705,1.5295551182266092,True,False,True,True,91.30038566058116
16.56064220853031,17.933881868368612,1.7518951150499074,2.641587569335199,0.08215300170696607,0.04991107879865094,True,True,False,False,32178621.19286072
14.985227226596075,4.866917259219426,0.6463284705208653,0.5324411017400313,0.13630432880840532,1.7044789792981307,True,False,True,True,433.2682205930194
3.327181502492981,3.075240225477108,2.0287978049690665,1.6708834469093228,1.7809508767932387,0.782083160464902,True,True,False,True,6.148785923731438
19.735091139837778,17.20543069202135,0.7156199950893046,0.315706495442967,2.020726320224807,0.5259384495387541,True,False,True,True,5094.84447217073
11.66497471282848,5.983994082770991,1.1236337938526175,2.1872609390947346,2.4847600301445936,1.3057247176139681,True,False,True,True,1.5162486014446204
9.967317592625811,9.605644899744831,2.1866110483842878,1.796762254368497,0.40758354880518277,1.9745857637919455,True,True,False,True,3402.201482044209
8.58248958568393,13.471755958311489,1.2562107188776646,2.5430017439768196,0.5656028727910727,2.6552400265370038,True,False,True,True,121043.6307974769
5.6720739765857475,9.838083346251725,2.4208316547026065,0.29465628278536304,0.9522067439851605,1.912020596147586,True,False,True,True,54.993639473773165
9.354720551062423,13.96407206733082,0.6888346341394364,1.3781707885226884,2.998482438912176,1.608867572696667,False,False,False,False,
14.53178531144447,6.246161572112492,2.74124754070009,1.1663133113444017,2.021895208919366,2.6378106993164927,True,False,True,True,-4.559355061557468
1.623905587026044,15.010184484378836,0.11332081270438273,2.694924942044922,1.0841788604473277,0.10409592371256086,True,False,True,True,-21929.65135076985
11.216667189622182,15.530814374268045,0.2439650070784211,0.038264539372934586,0.10909237504664406,0.24081584975744943,True,False,True,True,234.55683653543673
11.60616687814775,18.539966253167254,2.0749478754649,0.4746638229869699,1.4783731632120831,0.6404168129406308,True,False,True,True,59631.673540276395
12.586254349097395,9.15964476305792,2.809761728076426,0.5074895845612344,1.9374785703674589,2.932579612503105,False,False,False,False,
3.1572034897100787,14.59676374558826,2.49653125386736,1.976063926837407,2.4703577446242275,2.6867507201675616,True,False,True,True,2.8078282361135245
10.282217864077692,3.285839798163341,0.44821908277213585,1.6787243181298759,0.04685934242495311,2.868196401092302,True,False,True,True,279.7403697095049
6.935679628167859,8.83214071744117,0.6490355123684789,0.968658085302647,2.373411407326661,1.6831665159411284,False,False,False,False,
10.643504311508153,12.502241959001958,2.947726713973522,1.337479126343112,1.7118052243068773,0.37689422466043154,True,False,True,True,50241.913073636664
5.795778430311724,18.780357731963072,2.888801766929571,0.4438481689661085,2.3982176222748772,0.03138567680704889,True,False,True,True,6533.817703739241
15.148445180708311,1.3928168690878997,0.1755785698379989,0.4759961848959285,2.8016346354281043,2.2264591995914427,True,False,True,True,0.04780366524216837
7.1074547979894,2.044644015213977,1.6068648264853287,0.0884356415324178,2.7262131361391755,1.7763230270963417,False,False,False,False,
11.064003336219386,2.3923295167437755,1.859551448399084,0.4691748299325745,1.9348954113779555,1.5376103008595987,True,False,True,True,-20.19881358407228
2.2405781919717307,14.360127879574394,2.3001292191328284,1.2521423908956666,2.318483902619897,0.04115228836606964,True,False,True,True,51.77684796299224
2.828644423506795,16.10772919801069,1.915328336425093,0.4722805747126374,1.0305341179099534,2.9899549509358345,True,False,True,True,3.487818113724958
19.032674027712265,4.215020428249945,1.0744783600179129,0.6080825053507706,0.13524985617216387,0.712697704989335,True,False,True,True,-5140.3683172707
13.916715272935114,6.617247635239973,1.3674772138450844,1.8389858939031534,1.533759609511422,0.10391408485234238,True,True,False,False,-639626.8901068517
8.585234136185797,6.841892341552122,0.6414119165167044,1.5552522183808446,2.6982626231731706,1.2651815383580902,False,False,False,False,
14.646842763423138,11.611749473840293,0.5520222945608909,2.6398060651761104,1.7902603283829772,2.890264898392964,True,False,True,True,556.7701022934841
17.056076052985063,9.115413880773318,2.1030028556891454,1.162210649500549,0.7754767256685836,1.7703205557935373,True,False,True,True,23.972053062549033
7.96152416230401,2.2021697813950674,1.2742794863855178,2.9579010087829025,2.982076029368819,2.6547270563962164,True,False,True,True,3.067647857839733
2.643319617631753,11.966737522464628,1.7313073481260897,0.1608750778830309,2.3792833078212277,2.8134970746254466,True,False,True,True,7.126704179661534
14.678996792332828,14.133435109238638,1.5670422129452803,1.66406329813213,1.1807824640169644,0.04298954712203491,True,True,False,False,4271265.636259366
4.749760302542601,19.28063158008542,1.2701275568363595,0.3424884731738066,0.9903991740422745,2.490239197850475,True,False,True,True,0.29368427492919613
2.864467149481243,8.907317257014556,2.456620888793891,2.9303480360915097,0.03270546225434223,1.3996532592999218,True,True,False,False,-4564.3808045874275
5.60615819432519,19.007061261148333,1.1416350528639516,0.8409911270029332,0.22514448862744668,0.8435815545667681,True,True,False,True,-11900014.832393037
17.28271726968531,5.615900580178252,0.8261822017960738,1.320928923593017,1.7994873959420083,2.9262968896472907,True,False,True,True,1.367410537647999
15.314655525112704,15.05227827518352,2.7605421559060783,1.9052481703322341,0.1909467092066747,1.0398476283807616,True,True,False,False,49994.011283794665
1.8253720487549834,17.60591289070683,0.9121463720952939,2.0909116349706416,0.9535127934616149,2.5592143629735897,True,False,True,True,-60755.98163141727
18.49978108789129,4.936742995333174,1.650084148036566,2.619746593458102,0.6147138210898849,0.16280898430486218,True,True,False,True,-83227054.73931308
4.579489887412325,2.5872077099631916,2.3141607198333127,1.9242327615481365,0.3439632073473999,1.691373310600566,True,False,True,True,4.888986619264935
9.818457381126748,15.612764132990694,2.6890961372447193,1.4367792050270694,1.4781855827534627,2.29115800681003,True,False,True,True,19.766549836354375
16.814223354644124,9.627875690069324,2.1057661852153187,0.7286024743835533,1.7002772808642697,1.934976013111008,False,False,False,False,
14.553959480872454,12.713206243705264,0.34987181688896046,1.1154999729657693,1.9894360328105372,0.36681749581492384,False,False,False,False,
19.939069205628574,3.774403593478022,0.032068893126495225,1.8746999809969285,1.9362536804071804,1.501915710110728,True,False,True,True,274.64361669050527
17.054760190892438,9.14160150079765,1.4115834358241215,1.2454712771542353,0.25289414663273957,1.6619830389755272,True,False,True,True,8812.507525788671
2.730052437896914,2.0949396125843203,2.7561103738317514,1.98833830911333,2.01853371070451,0.4484879767454969,True,True,False,True,3.2457002935375687
16.616186409503783,1.795232547313506,2.9545115552247023,0.7771602074336166,1.5687843488467705,1.1473558640716763,True,False,True,True,-72936.3488407138
3.914578342078083,3.5751535556137988,1.9876872472451699,0.1876591289653315,1.2140238789356002,1.1468116268186845,True,False,True,True,49.89999757139233
7.583734292672536,3.8258964376976055,2.504547881830201,2.730135858161652,2.546321479765631,2.5948834765439144,True,False,True,True,0.8071427905199638
7.294295128366472,16.52288391928623,0.18618338971249082,2.963035035429505,2.409564871624883,1.3987692750630345,False,False,False,False,
16.90156252897458,3.186147037530217,1.645035454653371,1.8541506777949892,0.3722917806888896,2.2473138081674695,True,False,True,True,65.54532896463044
18.9879540289344,12.919557468245664,0.304565505057741,2.837801438888026,2.1426622177131978,0.6503900693561099,True,False,True,True,738.2350333983682
